2/22/21,AZ,56994,0,0,0
2/22/21,CA,0,0,0,0
2/22/21,CO,23183,0,0,0
2/22/21,CT,0,0,0,0
2/22/21,DC,0,0,0,28457
2/22/21,DE,0,0,0,0
2/22/21,FL,79096,0,0,0
2/22/21,GA,54883,8931,0,0
2/22/21,GU,0,0,0,7544
2/22/21,HI,2210,0,0,0
2/22/21,IA,0,0,0,309539
2/22/21,ID,6983,1220,0,91926
2/22/21,IL,0,0,0,0
2/22/21,IN,42500,7411,0,0
2/22/21,KS,9103,2466,411,0
2/22/21,KY,18625,3888,0,46779
2/22/21,LA,0,0,0,396834
2/22/21,MA,19176,0,0,477796
2/22/21,MD,34493,0,0,9606
2/22/21,ME,1508,0,0,12766
2/22/21,MI,0,0,0,529080
2/22/21,MN,25478,5264,0,466311
2/22/21,MO,0,0,0,0
2/22/21,MP,4,0,0,29
2/22/21,MS,8978,0,0,264456
2/22/21,MT,4527,0,0,95299
2/22/21,NC,0,0,0,0
2/22/21,ND,3860,562,0,97164
2/22/21,NE,6031,0,0,142336
2/22/21,NH,1093,340,0,69628
2/22/21,NJ,63172,0,0,0
2/22/21,NM,12938,0,0,134105
2/22/21,NV,0,0,0,0
2/22/21,NY,0,0,0,0
2/22/21,OH,49492,7044,0,889959
2/22/21,OK,23684,0,0,400597
2/22/21,OR,8403,0,0,0
2/22/21,PA,0,0,0,814366
